   ,index ,batch ,lr     ,train_loss                  ,train_acc           ,train_mean_iou      ,val_loss                    ,val_acc            ,val_mean_iou       ,test_loss                   ,test_acc           ,test_mean_iou
49 ,   49 ,   20 ,5e-06  ,       0.14020639657974243  ,0.9483256936073303  ,0.7976398468017578  ,       0.11974626034498215  ,0.953815221786499  ,0.8242564797401428 ,       0.1269122064113617   ,0.9543907046318054 ,0.7881568074226379
50 ,   50 ,   24 ,0.01   ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
51 ,   51 ,   24 ,0.05   ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
52 ,   52 ,   24 ,0.001  ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
53 ,   53 ,   24 ,0.005  ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
54 ,   54 ,   24 ,0.0001 ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
55 ,   55 ,   24 ,0.0005 ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
56 ,   56 ,   24 ,1e-05  ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
57 ,   57 ,   24 ,5e-05  ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
58 ,   58 ,   24 ,1e-06  ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
